stimulus_presentation_id,start_time,stop_time,orientation,temporal_frequency,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
31127,3555.2931577485456,3557.2948477485456,180.0,15.0,0,0,0,22,1,0,1,0,0,6,51,50,19,0,0,3,0,59,142,2,46,92,10,9,15,0,0,12,12,2,43,37,36,52,10,0,1,20,2,1,31,0,72,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,15
31157,3645.3684177485457,3647.3700777485456,180.0,15.0,1,6,4,21,1,0,4,0,5,14,24,17,9,12,1,3,3,40,96,5,46,73,9,21,21,4,8,15,11,3,26,25,31,39,2,9,0,11,3,1,20,0,33,1,2,1,0,0,2,0,0,1,1,0,3,0,0,1,0,3,0,25
31168,3678.395982400636,3680.3976624006373,180.0,15.0,0,0,3,33,1,0,3,0,0,3,41,33,15,0,0,1,0,74,117,0,54,103,9,9,41,3,0,7,24,7,58,52,56,31,7,8,1,38,3,0,10,1,96,15,0,0,0,5,1,0,0,0,6,0,4,0,0,0,0,2,0,22
31188,3738.446152400636,3740.4478124006373,180.0,15.0,0,2,0,31,0,0,2,0,0,6,10,25,12,14,2,1,2,57,100,4,44,79,2,9,16,2,1,9,22,0,42,48,23,56,10,8,1,24,0,0,40,0,65,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,42
31199,3771.4737777485457,3773.4754277485454,180.0,15.0,0,5,0,14,1,0,0,0,0,30,40,7,17,0,0,2,2,58,101,3,47,84,10,9,8,1,8,20,13,0,41,34,21,50,7,11,2,15,0,0,48,0,39,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,37
49204,4711.258812400636,4713.260502400636,180.0,15.0,0,4,1,10,1,0,0,0,4,16,18,3,7,4,0,4,2,45,21,2,22,31,0,2,45,6,5,1,15,7,5,22,24,36,0,26,3,8,2,31,16,2,15,0,3,2,1,2,13,2,0,6,12,0,50,0,2,2,2,37,2,5
49233,4798.331547748546,4800.333207748547,180.0,15.0,5,0,0,7,1,3,0,1,3,12,16,8,7,2,0,1,0,36,21,1,19,58,1,8,46,10,2,2,16,14,12,27,28,23,1,8,4,15,6,22,3,6,59,0,4,5,0,8,26,1,2,4,38,0,102,4,1,4,5,54,5,2
49295,4984.487077748546,4986.488737748547,180.0,15.0,5,5,0,4,3,0,0,2,2,12,13,3,11,3,0,1,2,30,10,1,16,54,6,2,27,6,2,0,16,5,20,20,23,29,2,14,4,11,1,10,0,4,46,0,2,3,0,1,13,4,1,3,34,0,61,1,0,5,1,34,2,3
49331,5092.5773777485465,5094.579047748545,180.0,15.0,1,1,0,2,2,0,1,0,0,20,15,7,3,0,0,1,0,43,70,2,33,66,0,5,20,5,1,5,13,8,18,31,25,41,8,3,2,13,4,10,7,2,71,3,4,4,0,0,7,2,1,0,6,0,45,0,0,3,1,27,1,14
49352,5155.630042400636,5157.631712400636,180.0,15.0,2,0,1,0,0,0,0,0,1,9,14,10,9,2,1,1,4,40,27,4,25,58,1,4,29,5,4,6,16,10,19,22,23,42,0,9,1,13,5,16,0,3,62,4,6,4,0,3,17,1,0,5,20,2,59,3,0,2,4,39,2,5
3806,1609.6678077485456,1611.6694677485455,225.0,1.0,2,0,0,6,0,1,2,0,0,71,7,5,15,0,0,0,0,54,1,4,32,82,1,25,39,30,0,36,34,20,32,49,25,1,41,0,10,43,6,21,41,2,23,0,7,2,0,66,46,2,1,31,58,0,4,6,0,1,14,34,25,0
3818,1645.6979077485455,1647.6995877485456,225.0,1.0,0,0,0,2,0,1,1,0,0,87,10,4,10,0,0,0,0,50,0,3,29,64,0,17,29,20,8,30,27,26,34,55,19,4,40,0,9,39,10,10,76,11,16,0,5,6,0,12,44,2,2,33,38,0,5,4,0,0,3,25,10,0
3831,1684.7305024006366,1686.7321724006365,225.0,1.0,0,0,1,4,0,0,0,0,0,87,11,1,11,0,0,0,0,72,0,1,36,63,1,20,21,29,14,32,19,17,29,47,26,6,45,1,10,44,20,18,62,3,20,0,9,4,0,3,44,5,2,13,31,0,5,6,0,0,12,27,22,0
3965,2087.066612400636,2089.068292400636,225.0,1.0,0,1,0,0,0,0,1,0,0,89,9,0,5,0,0,0,0,53,0,0,31,57,3,20,34,21,14,19,36,17,30,47,14,13,43,0,7,37,6,13,60,3,20,0,6,0,0,11,36,4,1,13,24,0,4,3,0,0,7,24,14,4
3983,2141.1117524006368,2143.113432400636,225.0,1.0,0,8,0,0,0,0,1,0,0,64,0,0,2,0,0,0,0,36,0,0,24,35,0,8,8,1,18,13,17,2,22,21,8,17,17,14,2,18,4,5,30,0,13,0,1,2,0,2,0,1,0,0,2,0,3,0,0,3,0,6,5,0
3989,2159.126812400636,2161.128482400636,225.0,1.0,0,3,0,1,0,0,0,0,0,71,2,2,3,0,0,0,0,32,0,0,23,35,0,4,8,0,22,15,10,2,28,20,5,7,18,0,4,17,4,1,30,0,12,0,4,0,0,1,0,1,1,0,4,0,0,1,0,2,5,9,6,0
31040,3294.074932400636,3296.076612400637,225.0,1.0,0,6,0,0,0,0,0,0,0,78,3,1,1,1,0,1,0,55,0,2,27,35,2,14,12,4,21,16,15,4,25,22,13,47,15,0,7,20,4,5,29,1,10,0,0,1,0,1,2,1,1,0,4,0,30,1,1,0,0,11,2,6
31069,3381.1476677485457,3383.149357748545,225.0,1.0,0,0,0,2,0,0,1,0,0,94,8,1,13,0,0,1,0,83,0,7,26,56,4,17,19,22,20,21,21,9,28,34,28,15,23,0,7,40,13,17,33,0,30,0,6,1,0,6,1,2,1,1,14,0,59,0,0,0,8,27,6,35
31093,3453.207857748545,3455.2095377485457,225.0,1.0,0,5,0,3,0,0,0,0,0,89,2,5,11,0,0,1,0,47,0,3,36,66,4,15,10,17,11,24,12,4,28,30,20,43,23,0,7,39,10,4,24,0,29,0,6,2,0,1,3,0,0,0,13,0,24,0,0,0,8,13,0,17
31150,3624.350832400636,3626.352502400636,225.0,1.0,3,7,0,0,1,0,0,0,1,53,2,0,3,0,0,2,0,28,1,3,30,31,1,9,29,10,12,21,22,5,19,19,16,53,13,25,4,23,10,6,14,2,17,0,3,1,0,7,11,1,1,2,12,0,55,1,0,4,1,20,2,11
31152,3630.355852400636,3632.357542400636,225.0,1.0,6,7,0,0,1,0,0,0,0,77,0,0,2,0,1,1,1,56,0,1,44,56,2,19,31,23,6,23,15,7,25,33,23,28,28,36,3,30,10,8,32,2,15,0,9,1,0,7,10,0,0,2,14,1,40,1,0,1,12,28,1,6
31200,3774.476252400636,3776.477932400636,225.0,1.0,1,11,2,2,0,0,0,0,0,84,0,0,7,0,1,0,0,44,0,1,28,39,1,12,8,10,32,24,15,2,20,15,11,42,6,39,6,17,9,0,23,1,15,0,4,2,0,1,5,1,0,1,0,0,20,0,0,3,0,3,1,16
49296,4987.489572400637,4989.491242400636,225.0,1.0,12,0,0,3,0,0,2,0,4,37,6,2,4,1,1,2,0,44,1,5,11,34,6,4,19,5,10,3,13,17,10,14,5,21,4,27,9,12,14,25,3,2,49,0,4,4,0,5,13,3,1,4,26,0,45,1,0,6,2,32,2,7
49340,5119.599932400636,5121.601612400636,225.0,1.0,3,0,0,0,1,0,0,0,0,45,1,0,4,0,0,1,0,46,3,2,18,29,3,8,18,4,5,7,10,12,9,9,7,33,7,25,3,15,15,12,5,1,34,0,7,1,0,2,15,0,0,7,16,0,32,0,0,2,1,20,4,18
49358,5173.645092400636,5175.6467524006375,225.0,1.0,6,2,1,4,0,0,3,0,0,33,3,3,8,3,0,2,0,40,1,4,12,37,1,14,21,10,6,10,13,11,5,14,11,47,5,19,10,15,4,10,0,10,37,0,4,2,0,5,16,5,1,5,16,0,79,6,0,5,3,36,1,5
3895,1876.8910324006365,1878.8926924006366,225.0,2.0,0,0,0,0,0,1,1,0,0,100,1,3,6,0,0,1,0,62,1,0,34,71,1,15,9,11,21,31,14,4,31,33,24,22,22,0,10,24,11,2,53,5,20,0,12,1,0,9,21,1,0,8,6,0,3,1,0,0,1,12,8,2
3926,1969.9687777485456,1971.9704877485456,225.0,2.0,0,3,1,0,0,2,1,0,0,83,2,2,6,0,0,0,0,47,0,0,38,74,1,13,9,26,10,23,16,8,36,38,20,14,29,0,11,32,4,4,56,3,35,0,8,2,0,7,27,2,0,4,10,0,1,2,0,0,3,11,8,2
3969,2099.076652400636,2101.0783024006364,225.0,2.0,0,4,2,0,0,0,0,0,0,71,4,2,14,0,0,0,0,52,0,1,38,94,0,3,32,16,2,32,22,6,33,23,13,7,12,0,16,46,0,5,53,0,36,0,3,9,0,9,0,3,2,0,24,0,3,5,0,0,5,23,6,0
3993,2171.1368424006364,2173.138512400636,225.0,2.0,0,0,0,0,0,0,0,0,0,95,3,1,16,1,0,3,0,57,0,1,40,70,0,14,6,25,9,22,23,3,38,33,14,2,27,0,12,32,9,1,56,0,33,0,10,2,0,6,16,0,3,6,11,0,3,1,0,0,3,5,8,4
31083,3423.182777748545,3425.1844477485456,225.0,2.0,0,0,0,3,0,0,0,0,0,90,8,7,14,0,0,3,0,57,1,5,36,76,1,9,8,11,28,25,15,5,23,28,26,47,5,0,17,33,12,3,41,0,31,0,7,1,0,3,6,1,0,0,12,0,30,0,0,0,3,12,6,21
31098,3468.220402400636,3470.222092400636,225.0,2.0,0,0,0,0,0,0,4,0,0,88,6,5,9,0,1,1,0,68,4,6,25,78,3,13,17,13,30,24,17,7,31,34,20,41,4,0,13,35,15,4,25,0,45,0,11,4,0,9,7,3,3,0,17,0,34,0,1,2,5,31,7,21
31115,3519.263067748545,3521.264737748545,225.0,2.0,0,2,0,6,0,0,1,0,0,78,7,6,10,0,1,1,0,73,1,5,42,75,2,5,16,18,14,30,20,1,24,38,26,31,9,6,17,42,7,5,53,0,44,0,14,5,0,4,4,0,2,1,15,0,38,0,0,0,5,20,2,10
31120,3534.2756024006358,3536.277272400637,225.0,2.0,0,0,0,7,0,0,1,0,0,103,2,3,10,0,0,1,1,64,0,4,26,69,3,15,9,23,22,26,27,4,27,32,25,30,12,1,16,36,9,7,38,0,32,0,7,0,0,5,3,1,1,0,15,0,43,0,0,1,7,21,4,20
31158,3648.370902400636,3650.372582400636,225.0,2.0,6,7,0,2,0,0,0,0,0,71,0,2,5,0,0,1,1,45,1,3,23,39,1,8,18,11,12,11,17,5,26,14,6,51,1,20,12,19,9,6,21,1,19,0,3,0,0,2,4,2,0,1,6,0,14,0,0,1,0,11,1,11
31160,3654.375922400636,3656.377592400636,225.0,2.0,0,1,0,0,1,0,0,0,0,90,4,0,11,1,1,0,3,59,0,3,33,73,2,9,14,21,29,31,17,2,31,24,19,45,3,34,16,30,10,7,48,0,21,0,14,2,0,2,3,0,0,1,7,0,23,0,0,1,4,19,7,19
49239,4816.346607748546,4818.348247748546,225.0,2.0,4,0,0,1,0,0,0,0,1,51,4,0,4,0,0,2,0,57,3,6,16,24,0,2,15,7,7,6,12,11,7,15,9,36,6,28,6,14,14,11,4,1,42,0,5,0,0,0,10,1,2,5,11,0,38,1,0,4,0,17,2,9
49287,4960.466977748545,4962.468667748545,225.0,2.0,10,1,2,2,2,1,0,0,2,36,4,9,10,3,0,4,1,43,1,7,19,57,4,10,23,17,9,9,18,19,14,16,12,27,7,16,11,18,20,19,4,5,75,0,12,4,1,8,28,4,1,3,31,3,84,0,0,5,8,43,0,6
49332,5095.579872400636,5097.581542400636,225.0,2.0,1,0,0,0,0,0,0,0,0,50,2,2,2,0,0,2,0,41,0,6,24,48,0,2,6,10,10,16,14,11,13,12,9,44,5,18,8,21,10,4,8,1,37,1,10,2,0,1,10,1,1,0,7,0,33,2,0,2,5,32,5,5
49365,5194.6626377485445,5196.664297748545,225.0,2.0,0,0,0,1,0,1,0,0,1,42,3,2,3,1,0,1,1,41,0,3,18,37,1,9,7,5,5,9,6,9,11,9,7,36,2,12,7,14,8,10,3,0,32,0,7,1,0,2,3,1,0,2,12,0,10,0,1,7,0,12,1,2
49424,5371.810632400636,5373.8122924006375,225.0,2.0,0,5,1,0,0,0,0,0,0,53,0,4,10,0,0,3,0,55,0,3,19,57,3,4,15,11,20,24,10,13,15,34,14,45,3,27,10,24,12,6,22,0,38,0,6,1,0,1,8,1,2,3,12,0,11,0,0,6,1,16,1,37
3799,1588.6502424006367,1590.6519024006366,225.0,4.0,17,0,4,11,2,4,2,0,0,56,0,1,26,0,0,0,0,80,3,5,30,112,1,6,66,17,6,45,28,20,22,29,26,3,7,1,20,49,2,18,28,0,46,0,3,1,0,2,49,1,0,19,49,0,1,16,0,1,8,41,17,0
3832,1687.7329977485456,1689.7346677485455,225.0,4.0,0,0,0,6,1,2,1,0,0,70,1,1,16,0,0,0,0,65,0,2,45,105,0,6,38,16,3,38,22,10,27,29,12,5,8,0,29,45,6,3,50,1,68,0,9,6,0,2,18,0,5,4,11,0,1,7,0,1,4,15,9,0
3896,1879.8935377485452,1881.8951877485456,225.0,4.0,0,0,1,1,0,0,0,0,0,73,0,3,9,0,0,0,0,44,0,0,40,98,0,7,18,15,3,32,16,11,31,29,20,19,22,0,16,29,4,1,30,1,53,0,4,2,0,6,11,0,2,2,5,0,0,6,0,1,1,9,8,1
3968,2096.0741377485456,2098.0758277485456,225.0,4.0,0,1,1,0,0,0,1,0,0,99,0,0,12,0,0,0,0,61,0,0,39,84,2,10,5,18,22,29,18,1,38,25,11,17,8,1,23,24,13,0,32,0,49,0,12,1,0,2,9,1,0,3,1,0,0,0,1,0,1,9,4,2
3991,2165.131832400636,2167.133492400636,225.0,4.0,0,0,0,0,0,0,1,0,0,92,0,1,22,0,0,1,0,72,2,0,30,94,1,13,18,13,15,27,10,2,35,23,15,1,8,0,22,34,9,6,32,0,59,0,7,5,0,3,8,0,1,1,6,0,0,0,0,0,1,11,10,0
31084,3426.185292400636,3428.1869624006367,225.0,4.0,0,0,0,6,0,0,0,0,0,65,4,0,17,0,1,2,0,54,3,4,39,99,2,9,32,18,7,23,15,10,26,29,21,34,4,0,14,36,2,3,22,0,50,0,0,0,0,3,3,0,0,0,11,0,3,0,1,3,0,18,5,12
31103,3483.2329777485456,3485.2346177485456,225.0,4.0,0,5,0,2,0,0,0,0,0,73,0,0,7,0,0,0,1,47,3,3,35,64,3,8,10,9,23,20,15,2,33,17,13,50,0,32,14,20,5,4,41,0,26,0,1,1,0,2,1,0,1,0,9,0,4,0,0,3,0,2,5,8
31135,3579.313217748545,3581.3149377485456,225.0,4.0,0,2,0,5,0,0,1,0,0,85,0,2,11,0,0,0,0,47,0,4,35,75,3,8,5,10,25,33,13,1,34,15,24,51,5,52,12,23,0,0,30,0,28,0,3,6,0,0,1,0,0,0,0,0,5,0,0,0,0,8,0,14
49263,4888.406807748545,4890.408467748545,225.0,4.0,0,0,0,0,0,0,1,0,0,47,0,1,6,0,0,0,0,38,1,3,30,63,4,13,11,5,28,13,8,1,21,11,4,47,2,25,10,18,3,1,29,0,20,0,4,0,0,0,2,2,0,0,3,0,7,0,1,1,1,24,0,8
49266,4897.414332400636,4899.416002400636,225.0,4.0,0,0,0,0,0,0,1,0,0,47,0,0,0,0,0,0,0,42,1,3,23,38,2,5,10,3,3,6,11,3,13,8,4,41,1,16,4,12,8,14,3,0,28,0,4,1,0,1,5,2,0,2,8,0,21,1,0,3,0,16,2,10
49281,4942.451937748546,4944.453617748545,225.0,4.0,1,0,0,1,0,0,1,0,0,52,4,1,0,1,0,1,1,50,3,7,18,41,0,9,7,7,4,7,6,10,15,19,8,47,0,21,5,15,6,7,0,0,40,0,2,3,1,1,9,0,0,1,11,0,28,0,0,1,1,25,1,2
49320,5059.549792400636,5061.551452400636,225.0,4.0,4,7,0,0,2,2,0,2,0,32,1,1,9,1,0,4,0,43,0,1,19,46,2,5,13,10,4,10,14,20,18,14,6,40,4,21,10,18,8,11,0,4,53,0,10,6,1,4,16,0,0,1,19,0,40,1,0,5,4,26,3,2
49328,5083.569842400636,5085.571512400637,225.0,4.0,9,0,1,1,0,0,4,0,0,44,0,3,0,0,0,4,0,50,0,3,25,74,1,6,22,12,9,15,8,5,14,16,10,43,5,24,13,20,7,7,1,0,56,0,11,1,0,0,6,0,0,1,3,0,7,0,0,2,0,31,2,10
49384,5251.710302400637,5253.711972400636,225.0,4.0,2,1,0,2,0,0,0,0,1,45,0,2,6,0,1,3,1,57,0,9,15,44,1,6,15,6,6,6,16,14,14,11,8,39,6,13,4,16,20,18,1,0,55,0,10,0,0,2,12,0,0,4,15,0,31,0,0,9,1,29,1,12
49400,5299.750442400637,5301.752092400636,225.0,4.0,4,4,0,1,0,1,2,0,3,40,0,1,4,0,0,4,1,43,0,4,10,60,1,3,12,9,5,7,8,15,5,8,6,23,3,11,5,12,8,4,0,0,40,1,6,4,0,2,14,0,1,0,6,0,29,2,0,0,4,18,6,1
3838,1705.7480677485455,1707.7497377485456,225.0,8.0,0,1,0,0,0,0,0,0,0,83,0,0,15,2,0,0,0,36,0,1,39,90,0,5,19,3,13,35,15,1,33,10,18,14,2,0,12,20,1,2,18,0,39,0,0,3,0,2,3,0,0,1,4,0,0,1,0,1,1,13,1,0
3841,1714.7555824006365,1716.7572524006366,225.0,8.0,1,0,0,1,0,1,0,0,0,71,3,1,18,2,0,0,5,51,4,1,45,95,0,11,18,2,13,30,25,4,29,20,10,3,7,0,13,25,3,5,28,0,48,0,0,1,0,6,3,2,0,0,11,0,0,2,0,0,0,9,4,1
3857,1762.7957124006366,1764.7973824006367,225.0,8.0,0,0,4,2,0,0,1,0,0,67,0,2,17,0,0,0,0,42,10,0,44,105,0,3,19,6,9,33,27,5,46,26,17,9,12,0,19,27,0,3,17,0,60,0,0,2,0,0,3,0,1,1,3,0,0,7,0,0,1,11,2,0
3899,1888.9010524006367,1890.9027424006365,225.0,8.0,0,1,2,0,0,0,1,0,0,76,1,0,9,0,0,2,0,43,2,4,42,119,2,4,28,5,4,33,12,6,41,19,6,15,8,0,11,23,3,2,30,0,55,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,0,0,2,1
3910,1921.9286577485452,1923.9303177485456,225.0,8.0,0,1,0,0,0,0,1,0,0,82,0,1,11,0,0,0,0,50,5,1,34,92,0,9,7,4,6,29,8,0,36,16,9,19,3,0,12,16,3,3,27,0,37,2,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,2,0,0
3984,2144.1142677485454,2146.1159277485453,225.0,8.0,1,2,0,0,0,0,0,0,0,48,0,0,11,0,0,2,0,39,15,2,32,87,0,6,13,1,15,19,20,2,31,16,6,16,7,0,5,22,1,7,26,1,39,0,1,4,0,6,0,4,0,0,9,0,4,1,0,2,0,5,2,0
31001,3176.977097748545,3178.978807748545,225.0,8.0,0,0,0,14,0,0,0,0,1,76,0,2,17,0,0,1,0,82,0,6,44,88,2,12,30,18,16,34,28,4,36,15,15,15,3,1,24,28,11,4,41,0,45,0,0,0,0,2,1,1,1,0,17,0,10,0,0,0,2,32,8,12
31011,3207.0021877485456,3209.003887748545,225.0,8.0,0,0,0,1,0,0,0,0,0,80,2,1,23,0,0,1,0,55,1,8,35,85,5,8,9,4,12,35,16,1,38,19,19,40,6,17,20,26,18,2,32,0,44,0,0,0,0,1,2,0,1,0,3,0,0,0,0,0,0,5,2,14
31107,3495.242977748545,3497.244667748545,225.0,8.0,1,0,1,12,0,0,1,0,0,61,1,5,15,0,0,0,1,70,18,7,39,98,1,10,19,3,3,22,22,0,37,28,19,33,4,0,24,33,6,1,31,1,73,1,0,0,0,1,2,4,0,2,3,0,5,0,0,2,0,2,2,6
31147,3615.3432877485457,3617.3449977485457,225.0,8.0,1,2,0,0,0,0,0,0,0,59,0,0,6,1,0,0,0,36,1,4,23,66,2,4,9,7,16,17,14,2,27,12,6,54,4,25,7,10,6,11,17,0,40,1,2,2,0,1,1,1,0,1,4,0,17,1,0,3,0,8,0,11
31181,3717.4285977485456,3719.4302777485454,225.0,8.0,0,1,0,0,0,0,1,1,0,83,1,1,17,0,1,0,0,52,2,0,23,98,9,9,11,2,17,28,11,1,36,13,7,49,3,17,9,22,2,1,33,0,38,0,0,2,0,1,1,0,0,1,4,0,1,0,0,1,0,7,1,12
31184,3726.436122400636,3728.437802400636,225.0,8.0,0,9,0,0,0,0,0,0,0,74,0,0,6,0,0,1,1,27,1,4,29,68,2,3,7,3,8,21,18,1,29,13,4,43,4,16,5,12,2,1,42,0,14,0,0,0,0,0,4,1,1,1,5,0,2,0,0,1,0,0,1,10
49291,4972.476997748546,4974.478677748545,225.0,8.0,4,0,3,6,0,0,2,0,0,31,1,12,1,3,0,0,0,48,4,12,26,53,6,7,17,8,3,14,13,13,13,12,6,38,4,7,2,12,4,28,0,0,51,0,3,1,0,6,7,1,0,1,37,0,40,2,1,4,3,26,8,3
49307,5020.5171177485445,5022.518827748546,225.0,8.0,7,0,2,1,0,2,0,1,1,34,2,7,13,2,0,4,0,43,2,14,15,55,1,6,25,13,1,9,23,34,18,23,13,25,10,12,1,21,9,37,0,4,80,3,4,9,0,7,32,2,0,3,30,1,84,0,0,7,10,46,4,3
49324,5071.559812400637,5073.561482400636,225.0,8.0,5,0,1,1,0,0,1,0,2,31,1,3,6,0,0,1,0,43,1,10,18,55,1,4,21,8,3,10,17,12,13,16,14,47,6,10,4,20,9,12,0,1,62,0,3,2,0,3,12,0,2,3,19,0,40,1,1,2,0,34,3,8
3814,1633.6878877485456,1635.6895577485454,225.0,15.0,0,0,4,0,0,0,1,0,0,66,4,1,20,0,0,0,0,30,2,1,37,109,0,4,17,3,1,34,15,23,44,25,3,19,16,0,1,24,1,1,18,0,61,0,0,0,0,1,1,0,0,0,6,0,0,1,0,0,0,0,1,0
3873,1810.8358424006367,1812.8375224006365,225.0,15.0,0,3,2,0,0,0,4,0,0,80,0,2,15,0,0,1,0,56,3,2,27,104,0,5,14,0,3,28,14,7,41,14,4,13,3,0,0,17,2,2,17,0,58,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0
3957,2063.046532400637,2065.048212400636,225.0,15.0,0,0,0,1,0,0,2,0,0,85,0,0,15,0,0,0,0,34,1,0,31,90,0,3,6,1,25,28,3,0,43,9,2,25,8,0,2,5,1,1,16,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31020,3234.0247724006367,3236.026432400636,225.0,15.0,0,1,0,2,0,0,2,0,1,67,0,0,21,0,0,1,1,47,1,5,31,67,3,8,8,2,5,34,6,0,40,13,3,45,4,0,2,11,3,2,27,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19
31023,3243.0322677485456,3245.033987748545,225.0,15.0,0,7,0,0,0,0,0,0,0,49,0,0,20,0,0,0,1,36,14,3,32,59,7,8,14,0,14,26,11,0,33,22,6,53,4,0,0,10,4,4,31,0,13,0,0,0,0,0,2,0,0,0,2,0,5,0,0,2,0,0,2,18
31058,3348.120082400636,3350.121742400637,225.0,15.0,0,0,1,2,0,0,0,0,0,44,0,5,2,1,0,2,3,52,4,5,25,28,0,6,25,3,10,9,11,5,18,9,10,32,3,19,4,7,9,8,2,4,30,0,3,1,0,7,4,0,0,2,5,0,30,2,0,3,0,9,5,5
31106,3492.240472400636,3494.2421524006368,225.0,15.0,0,3,0,5,1,0,5,0,0,70,0,1,6,0,0,2,3,49,4,3,32,76,0,5,3,1,11,24,15,0,31,21,5,41,5,0,6,18,5,0,31,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
31113,3513.258057748545,3515.2596877485457,225.0,15.0,0,0,2,1,0,0,0,0,0,59,0,5,0,6,0,3,5,26,0,7,21,33,3,9,46,2,15,11,13,6,14,16,11,36,1,28,0,8,10,18,12,0,24,0,0,1,0,2,7,1,0,2,14,2,32,1,0,6,0,21,6,2
49205,4714.261317748546,4716.263007748546,225.0,15.0,1,3,1,0,0,0,0,0,1,38,1,0,9,0,0,1,12,38,1,3,24,39,6,5,46,4,9,6,12,7,15,22,11,43,4,22,0,10,6,18,15,2,23,0,3,0,0,2,11,3,1,4,12,1,53,2,0,5,1,36,7,11
49229,4786.321487748545,4788.323187748546,225.0,15.0,3,0,0,1,0,0,0,0,1,35,0,0,1,0,0,1,12,42,0,2,15,32,0,4,44,6,7,1,21,4,9,15,15,29,0,18,2,11,11,23,3,5,30,0,4,1,0,1,6,1,0,2,26,0,69,1,0,5,1,41,4,16
49278,4933.444432400636,4935.4461124006375,225.0,15.0,2,0,1,0,1,0,3,0,0,33,0,1,1,1,0,3,11,28,1,1,17,42,0,5,30,1,5,8,14,5,12,9,15,45,2,9,4,9,12,14,2,4,40,0,3,2,0,1,9,1,0,1,16,1,45,0,0,3,3,34,4,8
49321,5062.5522477485465,5064.5539477485445,225.0,15.0,6,0,0,5,1,0,0,0,12,24,4,7,18,1,0,4,2,23,4,6,22,59,0,7,13,0,6,14,6,6,9,7,9,36,0,16,12,8,0,6,0,2,54,1,2,3,0,1,12,2,0,2,14,1,32,0,0,5,1,11,1,0
49367,5200.667627748546,5202.6692977485445,225.0,15.0,0,0,1,0,0,0,1,0,0,24,2,3,3,0,0,4,9,42,2,3,20,55,3,4,36,0,7,14,9,9,16,14,12,44,8,14,5,12,7,13,2,5,42,1,1,0,0,3,1,0,0,2,17,1,25,0,0,7,0,24,5,10
49413,5338.783017748546,5340.784697748545,225.0,15.0,1,0,0,0,0,0,3,0,0,44,0,7,25,0,0,2,1,49,12,3,41,83,6,8,13,1,3,25,7,1,25,5,4,37,1,11,0,13,0,1,14,0,38,0,0,0,0,1,2,0,0,0,5,0,0,0,0,1,0,2,0,35
49418,5353.795582400636,5355.797252400636,225.0,15.0,0,7,0,0,0,0,2,0,0,35,0,12,15,0,2,1,0,26,2,1,39,70,10,12,12,0,11,25,9,1,24,20,3,38,0,30,1,5,3,0,45,0,13,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,6,1,38
3861,1774.8057524006365,1776.8074124006366,270.0,1.0,0,0,0,2,0,0,2,0,0,44,0,0,0,3,0,0,22,24,0,1,18,16,0,12,96,41,35,43,59,18,18,8,27,2,4,0,16,30,6,29,58,9,19,1,0,0,0,18,40,5,2,26,84,6,2,6,0,1,8,32,22,0
3883,1840.8609324006366,1842.8626024006367,270.0,1.0,0,0,0,4,0,0,1,0,0,30,0,2,0,2,0,1,22,38,0,3,18,27,1,6,45,25,25,30,52,8,21,5,19,9,9,0,15,34,3,15,79,5,20,2,3,1,0,26,22,2,2,13,32,0,1,2,0,2,5,12,8,1
3891,1864.8809824006366,1866.8826624006365,270.0,1.0,0,2,0,1,0,0,2,0,0,37,0,3,0,1,0,2,22,35,1,2,17,29,1,11,48,20,29,33,42,9,30,8,12,4,8,0,13,34,6,23,73,5,8,0,0,0,0,4,36,2,1,13,43,1,3,5,0,0,7,15,10,0
3932,1987.9838077485456,1989.9855177485456,270.0,1.0,0,1,0,1,0,0,0,0,1,31,0,0,0,2,0,2,19,10,0,0,17,19,1,11,57,24,11,29,43,5,32,9,16,2,8,0,23,34,4,19,68,11,15,0,1,0,0,36,35,5,1,9,39,1,2,2,0,1,7,14,11,0
3936,1999.9938877485456,2001.9955277485456,270.0,1.0,1,4,0,4,0,0,0,0,0,51,0,2,1,1,0,0,5,12,0,1,22,19,2,10,35,23,8,33,36,6,32,9,7,3,6,0,26,36,9,10,79,3,15,0,1,2,0,9,25,4,1,5,29,1,2,0,0,0,4,11,4,2
3982,2138.1092677485453,2140.1109277485457,270.0,1.0,3,6,0,0,0,0,0,0,0,15,0,0,3,1,0,4,18,11,1,0,25,18,0,6,27,1,8,19,23,6,21,12,6,20,9,1,14,22,4,8,36,1,14,0,1,3,0,1,5,0,0,6,18,0,0,0,0,3,5,15,7,0
